duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,bike_type
56,2020-10-31 13:38:00,2020-10-31 14:34:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,16051,standard
7,2020-10-31 13:40:00,2020-10-31 13:47:00,4406,34.101891,-118.300613,4302,34.092491,-118.291443,16516,electric
27,2020-10-31 13:41:00,2020-10-31 14:08:00,4568,34.029121,-118.403168,4205,33.993771,-118.453667,19723,electric
27,2020-10-31 13:44:00,2020-10-31 14:11:00,4216,34.023392,-118.479637,4568,34.029121,-118.403168,19315,electric
2,2020-10-31 13:50:00,2020-10-31 13:52:00,4491,34.04744,-118.24794,3029,34.048851,-118.246422,17565,electric
38,2020-10-31 13:52:00,2020-10-31 14:30:00,4558,34.025688,-118.395302,4456,34.052429,-118.302017,15970,standard
2,2020-10-31 13:53:00,2020-10-31 13:55:00,3029,34.048851,-118.246422,3069,34.05088,-118.248253,17072,electric
3,2020-10-31 13:53:00,2020-10-31 13:56:00,4516,34.045849,-118.254402,3063,34.048038,-118.253738,19009,electric
8,2020-10-31 13:53:00,2020-10-31 14:01:00,3035,34.048401,-118.260948,3031,34.044701,-118.252441,19750,electric
14,2020-10-31 13:55:00,2020-10-31 14:09:00,3014,34.05661,-118.237213,3005,34.0485,-118.258537,19504,electric
2,2020-10-31 13:58:00,2020-10-31 14:00:00,3042,34.049301,-118.238808,3000,0.0,0.0,6546,standard
9,2020-10-31 13:58:00,2020-10-31 14:07:00,4216,34.023392,-118.479637,4215,34.014309,-118.491341,16055,standard
29,2020-10-31 13:59:00,2020-10-31 14:28:00,3005,34.0485,-118.258537,4313,34.056808,-118.275002,6611,standard
5,2020-10-31 14:00:00,2020-10-31 14:05:00,3069,34.05088,-118.248253,3049,34.056969,-118.253593,17072,electric
4,2020-10-31 14:02:00,2020-10-31 14:06:00,3063,34.048038,-118.253738,3000,0.0,0.0,19009,electric
12,2020-10-31 14:03:00,2020-10-31 14:15:00,4210,33.984341,-118.47155,4202,33.991161,-118.468292,15359,standard
12,2020-10-31 14:03:00,2020-10-31 14:15:00,4210,33.984341,-118.47155,4202,33.991161,-118.468292,15870,standard
935,2020-10-31 14:05:00,2020-11-01 04:40:00,3023,34.050911,-118.240967,3010,34.037048,-118.254868,6232,standard
16,2020-10-31 14:07:00,2020-10-31 14:23:00,3031,34.044701,-118.252441,3069,34.05088,-118.248253,19750,electric
9,2020-10-31 14:08:00,2020-10-31 14:17:00,4490,34.053551,-118.255836,3005,34.0485,-118.258537,5812,standard
69,2020-10-31 14:10:00,2020-10-31 15:19:00,4474,34.110031,-118.287163,4455,34.10936,-118.271812,5834,standard
94,2020-10-31 14:11:00,2020-10-31 15:45:00,4214,33.99556,-118.481552,4215,34.014309,-118.491341,17621,electric
21,2020-10-31 14:14:00,2020-10-31 14:35:00,4480,34.05896,-118.250587,3024,34.05772,-118.24897,16437,electric
46,2020-10-31 14:14:00,2020-10-31 15:00:00,4568,34.029121,-118.403168,4482,34.094372,-118.331009,19315,electric
25,2020-10-31 14:15:00,2020-10-31 14:40:00,3005,34.0485,-118.258537,4437,34.105358,-118.28727,19504,electric
1,2020-10-31 14:16:00,2020-10-31 14:17:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,16197,standard
80,2020-10-31 14:17:00,2020-10-31 15:37:00,4568,34.029121,-118.403168,4568,34.029121,-118.403168,15140,standard
13,2020-10-31 14:24:00,2020-10-31 14:37:00,3069,34.05088,-118.248253,3064,34.046131,-118.257591,19750,electric
80,2020-10-31 14:25:00,2020-10-31 15:45:00,4214,33.99556,-118.481552,4215,34.014309,-118.491341,15262,standard
16,2020-10-31 14:27:00,2020-10-31 14:43:00,3034,34.042061,-118.263382,3023,34.050911,-118.240967,11999,standard
25,2020-10-31 14:29:00,2020-10-31 14:54:00,4313,34.056808,-118.275002,3008,34.046612,-118.262733,6611,standard
13,2020-10-31 14:36:00,2020-10-31 14:49:00,3024,34.05772,-118.24897,3078,34.064281,-118.238937,16437,electric
10,2020-10-31 14:37:00,2020-10-31 14:47:00,3045,34.028511,-118.256668,3074,34.04417,-118.261169,6221,standard
1440,2020-10-31 14:37:00,2020-11-02 05:57:00,4512,34.043812,-118.264969,3000,0.0,0.0,6602,standard
4,2020-10-31 14:39:00,2020-10-31 14:43:00,4512,34.043812,-118.264969,3035,34.048401,-118.260948,6588,standard
313,2020-10-31 14:44:00,2020-10-31 19:56:00,4568,34.029121,-118.403168,4558,34.025688,-118.395302,16133,standard
232,2020-10-31 14:44:00,2020-10-31 18:36:00,4216,34.023392,-118.479637,4215,34.014309,-118.491341,19293,electric
26,2020-10-31 14:44:00,2020-10-31 15:10:00,3064,34.046131,-118.257591,3000,0.0,0.0,19750,electric
312,2020-10-31 14:44:00,2020-10-31 19:56:00,4568,34.029121,-118.403168,4558,34.025688,-118.395302,15328,standard
5,2020-10-31 14:46:00,2020-10-31 14:51:00,4304,34.06258,-118.290092,4314,34.057709,-118.279762,19578,electric
17,2020-10-31 14:47:00,2020-10-31 15:04:00,3074,34.04417,-118.261169,3006,34.04554,-118.256668,17039,electric
10,2020-10-31 14:47:00,2020-10-31 14:57:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,19210,electric
90,2020-10-31 14:48:00,2020-10-31 16:18:00,3035,34.048401,-118.260948,4538,34.06543,-118.308823,20174,standard
17,2020-10-31 14:49:00,2020-10-31 15:06:00,3078,34.064281,-118.238937,3030,34.051941,-118.24353,16437,electric
88,2020-10-31 14:50:00,2020-10-31 16:18:00,3035,34.048401,-118.260948,4538,34.06543,-118.308823,6187,standard
19,2020-10-31 14:50:00,2020-10-31 15:09:00,4202,33.991161,-118.468292,4215,34.014309,-118.491341,17344,electric
19,2020-10-31 14:50:00,2020-10-31 15:09:00,4202,33.991161,-118.468292,4215,34.014309,-118.491341,17317,electric
27,2020-10-31 14:52:00,2020-10-31 15:19:00,4494,34.075981,-118.256012,3074,34.04417,-118.261169,12131,standard
89,2020-10-31 14:54:00,2020-10-31 16:23:00,3026,34.063179,-118.24588,3026,34.063179,-118.24588,16387,electric
20,2020-10-31 14:56:00,2020-10-31 15:16:00,4406,34.101891,-118.300613,3000,0.0,0.0,6636,standard
16,2020-10-31 14:57:00,2020-10-31 15:13:00,4406,34.101891,-118.300613,4472,34.092602,-118.28093,20024,standard
47,2020-10-31 14:59:00,2020-10-31 15:46:00,4543,33.95718,-118.451248,4205,33.993771,-118.453667,15443,standard
17,2020-10-31 15:01:00,2020-10-31 15:18:00,3074,34.04417,-118.261169,4512,34.043812,-118.264969,19568,electric
55,2020-10-31 15:01:00,2020-10-31 15:56:00,4215,34.014309,-118.491341,4213,33.995369,-118.464798,15807,standard
71,2020-10-31 15:01:00,2020-10-31 16:12:00,4215,34.014309,-118.491341,4205,33.993771,-118.453667,16207,standard
7,2020-10-31 15:04:00,2020-10-31 15:11:00,3035,34.048401,-118.260948,3011,34.04113,-118.267982,6588,standard
5,2020-10-31 15:04:00,2020-10-31 15:09:00,4479,34.031502,-118.288742,4273,34.02586,-118.284103,5949,standard
14,2020-10-31 15:05:00,2020-10-31 15:19:00,3006,34.04554,-118.256668,4491,34.04744,-118.24794,17039,electric
5,2020-10-31 15:06:00,2020-10-31 15:11:00,3030,34.051941,-118.24353,3082,34.04652,-118.237411,16437,electric
77,2020-10-31 15:11:00,2020-10-31 16:28:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16849,electric
3,2020-10-31 15:12:00,2020-10-31 15:16:00,4210,33.984341,-118.47155,3000,0.0,0.0,19210,electric
3,2020-10-31 15:12:00,2020-10-31 15:15:00,3082,34.04652,-118.237411,3079,34.05014,-118.233192,16437,electric
43,2020-10-31 15:12:00,2020-10-31 15:55:00,4214,33.99556,-118.481552,4210,33.984341,-118.47155,15460,standard
16,2020-10-31 15:12:00,2020-10-31 15:28:00,4315,34.054031,-118.27092,4315,34.054031,-118.27092,6174,standard
16,2020-10-31 15:12:00,2020-10-31 15:28:00,3005,34.0485,-118.258537,3074,34.04417,-118.261169,6713,standard
24,2020-10-31 15:16:00,2020-10-31 15:40:00,3079,34.05014,-118.233192,3048,34.041691,-118.235352,18917,electric
21,2020-10-31 15:16:00,2020-10-31 15:37:00,4472,34.092602,-118.28093,4472,34.092602,-118.28093,20024,standard
7,2020-10-31 15:16:00,2020-10-31 15:23:00,4491,34.04744,-118.24794,3006,34.04554,-118.256668,12158,standard
198,2020-10-31 15:18:00,2020-10-31 18:36:00,4311,34.059689,-118.294662,4311,34.059689,-118.294662,12059,standard
90,2020-10-31 15:19:00,2020-10-31 16:49:00,4311,34.059689,-118.294662,3000,0.0,0.0,5787,standard
28,2020-10-31 15:19:00,2020-10-31 15:47:00,4491,34.04744,-118.24794,4491,34.04744,-118.24794,19701,electric
69,2020-10-31 15:19:00,2020-10-31 16:28:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15989,standard
116,2020-10-31 15:20:00,2020-10-31 17:16:00,3049,34.056969,-118.253593,4443,34.02166,-118.278687,19893,electric
34,2020-10-31 15:21:00,2020-10-31 15:55:00,3030,34.051941,-118.24353,4220,34.074829,-118.258728,20131,standard
12,2020-10-31 15:21:00,2020-10-31 15:33:00,3047,34.039982,-118.266403,4491,34.04744,-118.24794,12326,standard
34,2020-10-31 15:21:00,2020-10-31 15:55:00,3030,34.051941,-118.24353,4220,34.074829,-118.258728,6129,standard
10,2020-10-31 15:22:00,2020-10-31 15:32:00,3074,34.04417,-118.261169,4491,34.04744,-118.24794,6284,standard
11,2020-10-31 15:23:00,2020-10-31 15:34:00,3082,34.04652,-118.237411,3033,34.040989,-118.255798,6706,standard
12,2020-10-31 15:23:00,2020-10-31 15:35:00,3018,34.043732,-118.260139,4267,34.027618,-118.280678,12255,standard
33,2020-10-31 15:25:00,2020-10-31 15:58:00,4425,34.152,-118.350601,4425,34.152,-118.350601,15999,smart
45,2020-10-31 15:25:00,2020-10-31 16:10:00,3018,34.043732,-118.260139,3018,34.043732,-118.260139,12111,standard
189,2020-10-31 15:27:00,2020-10-31 18:36:00,4518,34.057968,-118.299751,4449,34.04557,-118.274193,20227,standard
6,2020-10-31 15:28:00,2020-10-31 15:34:00,4315,34.054031,-118.27092,3005,34.0485,-118.258537,6375,standard
18,2020-10-31 15:29:00,2020-10-31 15:47:00,3074,34.04417,-118.261169,3035,34.048401,-118.260948,6713,standard
42,2020-10-31 15:29:00,2020-10-31 16:11:00,3018,34.043732,-118.260139,3018,34.043732,-118.260139,20013,standard
74,2020-10-31 15:33:00,2020-10-31 16:47:00,4491,34.04744,-118.24794,3078,34.064281,-118.238937,17039,electric
182,2020-10-31 15:34:00,2020-10-31 18:36:00,4306,34.057652,-118.292183,4311,34.059689,-118.294662,12011,standard
182,2020-10-31 15:34:00,2020-10-31 18:36:00,3014,34.05661,-118.237213,4311,34.059689,-118.294662,12115,standard
8,2020-10-31 15:38:00,2020-10-31 15:46:00,4491,34.04744,-118.24794,3005,34.0485,-118.258537,6284,standard
18,2020-10-31 15:40:00,2020-10-31 15:58:00,3048,34.041691,-118.235352,3081,34.031891,-118.250183,18917,electric
6,2020-10-31 15:42:00,2020-10-31 15:48:00,4273,34.02586,-118.284103,4266,34.026291,-118.277687,12037,standard
55,2020-10-31 15:43:00,2020-10-31 16:38:00,3023,34.050911,-118.240967,3023,34.050911,-118.240967,11999,standard
27,2020-10-31 15:48:00,2020-10-31 16:15:00,4491,34.04744,-118.24794,3027,34.04998,-118.247162,19701,electric
15,2020-10-31 15:51:00,2020-10-31 16:06:00,3005,34.0485,-118.258537,3000,0.0,0.0,6284,standard
14,2020-10-31 15:58:00,2020-10-31 16:12:00,3081,34.031891,-118.250183,4491,34.04744,-118.24794,18917,electric
155,2020-10-31 16:01:00,2020-10-31 18:36:00,4493,34.090279,-118.277191,4457,34.100109,-118.289864,20163,standard
154,2020-10-31 16:02:00,2020-10-31 18:36:00,4493,34.090279,-118.277191,4457,34.100109,-118.289864,6359,standard
16,2020-10-31 16:03:00,2020-10-31 16:19:00,4406,34.101891,-118.300613,4524,34.06163,-118.301193,6427,standard
172,2020-10-31 16:03:00,2020-10-31 18:55:00,4213,33.995369,-118.464798,4215,34.014309,-118.491341,19944,electric
17,2020-10-31 16:10:00,2020-10-31 16:27:00,3023,34.050911,-118.240967,3034,34.042061,-118.263382,20254,standard
58,2020-10-31 16:13:00,2020-10-31 17:11:00,4245,34.02404,-118.283409,4512,34.043812,-118.264969,12097,standard
27,2020-10-31 16:17:00,2020-10-31 16:44:00,3006,34.04554,-118.256668,3076,34.0406,-118.253838,5885,standard
139,2020-10-31 16:17:00,2020-10-31 18:36:00,4314,34.057709,-118.279762,4447,34.0616,-118.28199,19578,electric
131,2020-10-31 16:30:00,2020-10-31 18:41:00,4510,34.077351,-118.264549,4313,34.056808,-118.275002,6009,standard
49,2020-10-31 16:30:00,2020-10-31 17:19:00,4210,33.984341,-118.47155,4214,33.99556,-118.481552,16240,standard
48,2020-10-31 16:31:00,2020-10-31 17:19:00,4210,33.984341,-118.47155,4214,33.99556,-118.481552,15980,standard
21,2020-10-31 16:36:00,2020-10-31 16:57:00,3076,34.0406,-118.253838,3016,34.052898,-118.241562,6718,standard
1,2020-10-31 16:39:00,2020-10-31 16:40:00,3037,34.034801,-118.231277,3037,34.034801,-118.231277,5851,standard
7,2020-10-31 16:44:00,2020-10-31 16:51:00,4491,34.04744,-118.24794,3008,34.046612,-118.262733,18917,electric
108,2020-10-31 16:48:00,2020-10-31 18:36:00,4439,34.090969,-118.286247,4453,34.082649,-118.284393,6051,standard
7,2020-10-31 16:49:00,2020-10-31 16:56:00,4450,34.063492,-118.287163,4524,34.06163,-118.301193,12030,standard
20,2020-10-31 16:54:00,2020-10-31 17:14:00,4444,34.061619,-118.305573,3000,0.0,0.0,20245,standard
47,2020-10-31 16:54:00,2020-10-31 17:41:00,4444,34.061619,-118.305573,4246,34.023708,-118.279167,20175,standard
121,2020-10-31 16:54:00,2020-10-31 18:55:00,4202,33.991161,-118.468292,4215,34.014309,-118.491341,19346,electric
1260,2020-10-31 16:55:00,2020-11-01 12:55:00,4444,34.061619,-118.305573,3000,0.0,0.0,5794,standard
1,2020-10-31 16:55:00,2020-10-31 16:56:00,3056,34.03746,-118.265381,3056,34.03746,-118.265381,20089,standard
15,2020-10-31 16:58:00,2020-10-31 17:13:00,4266,34.026291,-118.277687,3064,34.046131,-118.257591,12298,standard
27,2020-10-31 16:58:00,2020-10-31 17:25:00,3056,34.03746,-118.265381,4293,34.062279,-118.271523,5808,standard
133,2020-10-31 17:03:00,2020-10-31 19:16:00,4214,33.99556,-118.481552,4210,33.984341,-118.47155,16051,standard
201,2020-10-31 17:04:00,2020-10-31 20:25:00,3030,34.051941,-118.24353,3000,0.0,0.0,20221,standard
15,2020-10-31 17:06:00,2020-10-31 17:21:00,4450,34.063492,-118.287163,4444,34.061619,-118.305573,6303,standard
130,2020-10-31 17:06:00,2020-10-31 19:16:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16023,standard
128,2020-10-31 17:08:00,2020-10-31 19:16:00,4214,33.99556,-118.481552,4210,33.984341,-118.47155,16161,standard
7,2020-10-31 17:11:00,2020-10-31 17:18:00,3082,34.04652,-118.237411,3014,34.05661,-118.237213,12263,standard
125,2020-10-31 17:11:00,2020-10-31 19:16:00,4214,33.99556,-118.481552,4210,33.984341,-118.47155,15987,standard
31,2020-10-31 17:12:00,2020-10-31 17:43:00,4304,34.06258,-118.290092,4410,34.063351,-118.296799,12154,standard
123,2020-10-31 17:13:00,2020-10-31 19:16:00,4214,33.99556,-118.481552,4210,33.984341,-118.47155,16201,standard
30,2020-10-31 17:14:00,2020-10-31 17:44:00,4387,34.03352,-118.241837,3048,34.041691,-118.235352,6594,standard
385,2020-10-31 17:16:00,2020-10-31 23:41:00,4387,34.03352,-118.241837,3048,34.041691,-118.235352,12321,standard
79,2020-10-31 17:18:00,2020-10-31 18:37:00,4206,33.998341,-118.461014,4207,34.000881,-118.46891,15428,standard
26,2020-10-31 17:18:00,2020-10-31 17:44:00,4387,34.03352,-118.241837,3048,34.041691,-118.235352,5951,standard
25,2020-10-31 17:19:00,2020-10-31 17:44:00,4387,34.03352,-118.241837,3048,34.041691,-118.235352,6350,standard
194,2020-10-31 17:20:00,2020-10-31 20:34:00,4443,34.02166,-118.278687,4513,34.08371,-118.296021,16309,electric
404,2020-10-31 17:20:00,2020-11-01 00:04:00,3066,34.063389,-118.23616,3040,34.05357,-118.266357,6127,standard
16,2020-10-31 17:22:00,2020-10-31 17:38:00,3006,34.04554,-118.256668,3034,34.042061,-118.263382,12353,standard
28,2020-10-31 17:25:00,2020-10-31 17:53:00,3066,34.063389,-118.23616,3066,34.063389,-118.23616,6638,standard
24,2020-10-31 17:25:00,2020-10-31 17:49:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16849,electric
1,2020-10-31 17:27:00,2020-10-31 17:28:00,4558,34.025688,-118.395302,4558,34.025688,-118.395302,15846,standard
109,2020-10-31 17:27:00,2020-10-31 19:16:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,5904,standard
392,2020-10-31 17:33:00,2020-11-01 00:05:00,3036,34.039188,-118.232529,3082,34.04652,-118.237411,5856,standard
63,2020-10-31 17:35:00,2020-10-31 18:37:00,3074,34.04417,-118.261169,4405,34.051899,-118.293678,12131,standard
5,2020-10-31 17:42:00,2020-10-31 17:47:00,4491,34.04744,-118.24794,3000,0.0,0.0,12326,standard
717,2020-10-31 17:43:00,2020-11-01 04:40:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,16240,standard
15,2020-10-31 17:43:00,2020-10-31 17:58:00,4410,34.063351,-118.296799,3000,0.0,0.0,12154,standard
716,2020-10-31 17:44:00,2020-11-01 04:40:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15980,standard
7,2020-10-31 17:45:00,2020-10-31 17:52:00,3075,34.04211,-118.256187,3006,34.04554,-118.256668,5915,standard
581,2020-10-31 17:46:00,2020-11-01 02:27:00,4510,34.077351,-118.264549,4494,34.075981,-118.256012,12286,standard
48,2020-10-31 17:48:00,2020-10-31 18:36:00,3014,34.05661,-118.237213,3005,34.0485,-118.258537,12263,standard
63,2020-10-31 17:49:00,2020-10-31 18:52:00,4210,33.984341,-118.47155,3000,0.0,0.0,16849,electric
63,2020-10-31 17:49:00,2020-10-31 18:52:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,16197,standard
49,2020-10-31 17:50:00,2020-10-31 18:39:00,4523,34.068748,-118.30928,4538,34.06543,-118.308823,19823,electric
46,2020-10-31 17:50:00,2020-10-31 18:36:00,3008,34.046612,-118.262733,4245,34.02404,-118.283409,6611,standard
85,2020-10-31 17:51:00,2020-10-31 19:16:00,4214,33.99556,-118.481552,4210,33.984341,-118.47155,16036,standard
60,2020-10-31 17:52:00,2020-10-31 18:52:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,16069,standard
59,2020-10-31 17:53:00,2020-10-31 18:52:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,16263,standard
1,2020-10-31 17:53:00,2020-10-31 17:54:00,4455,34.10936,-118.271812,4455,34.10936,-118.271812,6226,standard
5,2020-10-31 17:56:00,2020-10-31 18:01:00,4451,34.10363,-118.291313,3000,0.0,0.0,19855,electric
661,2020-10-31 18:38:00,2020-11-01 04:39:00,3075,34.04211,-118.256187,4273,34.02586,-118.284103,12420,standard
384,2020-10-31 18:39:00,2020-11-01 01:03:00,4415,34.168331,-118.396156,4415,34.168331,-118.396156,15853,smart
6,2020-10-31 18:45:00,2020-10-31 18:51:00,4390,34.069271,-118.296593,4304,34.06258,-118.290092,19422,electric
8,2020-10-31 18:49:00,2020-10-31 18:57:00,4216,34.023392,-118.479637,4215,34.014309,-118.491341,16142,standard
24,2020-10-31 18:49:00,2020-10-31 19:13:00,3025,34.03286,-118.268082,4512,34.043812,-118.264969,12160,standard
11,2020-10-31 18:56:00,2020-10-31 19:07:00,4315,34.054031,-118.27092,3074,34.04417,-118.261169,5909,standard
9,2020-10-31 19:01:00,2020-10-31 19:10:00,4440,34.061661,-118.298241,4538,34.06543,-118.308823,12314,standard
958,2020-10-31 19:02:00,2020-11-01 10:00:00,4446,34.05323,-118.278419,4482,34.094372,-118.331009,19996,standard
5,2020-10-31 19:04:00,2020-10-31 19:09:00,4303,34.098011,-118.287071,4493,34.090279,-118.277191,6000,standard
30,2020-10-31 19:11:00,2020-10-31 19:41:00,4538,34.06543,-118.308823,3005,34.0485,-118.258537,19956,electric
175,2020-10-31 19:14:00,2020-10-31 22:09:00,4512,34.043812,-118.264969,3047,34.039982,-118.266403,19568,electric
11,2020-10-31 19:20:00,2020-10-31 19:31:00,4214,33.99556,-118.481552,4210,33.984341,-118.47155,16263,standard
13,2020-10-31 19:21:00,2020-10-31 19:34:00,3052,34.051102,-118.264557,3052,34.051102,-118.264557,16342,electric
30,2020-10-31 19:21:00,2020-10-31 19:51:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15176,standard
4,2020-10-31 19:22:00,2020-10-31 19:26:00,3008,34.046612,-118.262733,3008,34.046612,-118.262733,18917,electric
23,2020-10-31 19:26:00,2020-10-31 19:49:00,3034,34.042061,-118.263382,3006,34.04554,-118.256668,6514,standard
32,2020-10-31 19:27:00,2020-10-31 19:59:00,3008,34.046612,-118.262733,3005,34.0485,-118.258537,12362,standard
12,2020-10-31 19:29:00,2020-10-31 19:41:00,3063,34.048038,-118.253738,3023,34.050911,-118.240967,5991,standard
27,2020-10-31 19:31:00,2020-10-31 19:58:00,4210,33.984341,-118.47155,4543,33.95718,-118.451248,16849,electric
18,2020-10-31 19:34:00,2020-10-31 19:52:00,3052,34.051102,-118.264557,3040,34.05357,-118.266357,16342,electric
698,2020-10-31 19:36:00,2020-11-01 06:14:00,4511,34.056278,-118.231773,4303,34.098011,-118.287071,20216,standard
47,2020-10-31 19:37:00,2020-10-31 20:24:00,3026,34.063179,-118.24588,3026,34.063179,-118.24588,16387,electric
13,2020-10-31 19:41:00,2020-10-31 19:54:00,3005,34.0485,-118.258537,3005,34.0485,-118.258537,19956,electric
33,2020-10-31 19:51:00,2020-10-31 20:24:00,3052,34.051102,-118.264557,3052,34.051102,-118.264557,11980,standard
2,2020-10-31 19:54:00,2020-10-31 19:56:00,3040,34.05357,-118.266357,4315,34.054031,-118.27092,20148,standard
20,2020-10-31 19:55:00,2020-10-31 20:15:00,4447,34.0616,-118.28199,4456,34.052429,-118.302017,19578,electric
11,2020-10-31 19:59:00,2020-10-31 20:10:00,4543,33.95718,-118.451248,4544,33.928459,-118.435204,16849,electric
5,2020-10-31 20:01:00,2020-10-31 20:06:00,3049,34.056969,-118.253593,3026,34.063179,-118.24588,20228,standard
